Id,Time(seconds),Time(text),Latitude,Longitude,FlightMode,Altitude(feet),Altitude(meters),Speed(mph),Speed(m/s),HomeDistance(feet),HomeDistance(meters),HomeLatitude,HomeLongitude,GpsCount,BatteryPower(%),BatteryVoltage,BatteryVoltageDeviation,BatteryCell1Voltage,BatteryCell2Voltage,BatteryCell3Voltage,BatteryCell4Voltage,VelocityX,VelocityY,VelocityZ,Pitch,Roll,Yaw,RcAileron,RcElevator,RcGyro,RcRudder,RcThrottle,NonGpsError,GoHomeStatus,AppTip,AppWarning,AppMessage
100,11.4,0m 11.4s,51.93767828,5.70387544,P-GPS,44.6,13.6,0.0,0.0,1.1,0.3,51.93767575,5.70387256,20,32,14.28,0.078,3.582,3.595,3.586,3.517,0,0,-0.2,2.9,-1.6,13.7,1024,1024,364,1024,1024,,,,,
101,11.5,0m 11.5s,51.93767832,5.70387542,P-GPS,44.6,13.6,0.0,0.0,1.1,0.3,51.93767575,5.70387256,20,32,14.28,0.078,3.582,3.595,3.586,3.517,0,0,-0.2,3.1,-1.3,13.7,1024,1024,364,1024,1024,,,,,
102,11.6,0m 11.6s,51.93767832,5.7038753,P-GPS,44.6,13.6,0.0,0.0,1.1,0.3,51.93767575,5.70387256,20,32,14.28,0.078,3.582,3.595,3.586,3.517,0,0,-0.1,3.4,-0.9,13.8,1024,1024,364,1024,1024,,,,,
103,11.7,0m 11.7s,51.9376783,5.7038753,P-GPS,44.6,13.6,0.0,0.0,1.1,0.3,51.93767575,5.70387256,20,32,14.28,0.078,3.582,3.595,3.586,3.517,0,0,-0.1,3.5,-0.9,14,1024,1024,364,1024,1024,,,,,
104,11.8,0m 11.8s,51.93767835,5.70387519,P-GPS,44.6,13.6,0.0,0.0,1.1,0.3,51.93767575,5.70387256,20,32,14.28,0.078,3.582,3.595,3.586,3.517,0,0,-0.1,3.5,-0.9,14.1,1024,1024,364,1024,1024,,,,,
105,11.9,0m 11.9s,51.93767832,5.70387519,P-GPS,44.3,13.5,0.0,0.0,1.1,0.3,51.93767575,5.70387256,20,32,14.28,0.078,3.582,3.595,3.586,3.517,0,0,0,3.5,-1.1,14.2,1024,1024,364,1024,1024,,,,,
106,12,0m 12s,51.93767829,5.70387508,P-GPS,44.3,13.5,0.0,0.0,1.1,0.3,51.93767575,5.70387256,20,32,14.28,0.078,3.582,3.595,3.586,3.517,0,0,0,3.3,-1.3,14.2,1024,1024,364,1024,1024,,,,,
107,12.1,0m 12.1s,51.93767822,5.70387511,P-GPS,44.3,13.5,0.0,0.0,1.1,0.3,51.93767575,5.70387256,20,32,14.28,0.078,3.582,3.595,3.586,3.517,0,0,0,2.9,-1.5,14.1,1024,1024,364,1024,1024,,,,,
108,12.3,0m 12.3s,51.9376781,5.70387494,P-GPS,44.0,13.4,0.0,0.0,1.0,0.3,51.93767575,5.70387256,20,32,14.28,0.078,3.582,3.595,3.586,3.517,0,0,0,2.6,-1.2,13.8,1024,1024,364,1024,1024,,,,,
109,12.4,0m 12.4s,51.93767797,5.70387495,P-GPS,44.0,13.4,0.0,0.0,0.9,0.3,51.93767575,5.70387256,20,32,14.416,0.065,3.572,3.599,3.608,3.637,0,0,0,2.5,-1.2,13.8,1024,1024,364,1024,1024,,,,,
110,12.5,0m 12.5s,51.93767797,5.70387493,P-GPS,44.0,13.4,0.0,0.0,0.9,0.3,51.93767575,5.70387256,20,32,14.416,0.065,3.572,3.599,3.608,3.637,0,0,0,2.2,-1,13.8,1024,1024,364,1024,1024,,,,,
111,12.6,0m 12.6s,51.93767788,5.70387483,P-GPS,44.0,13.4,0.0,0.0,0.9,0.3,51.93767575,5.70387256,20,32,14.416,0.065,3.572,3.599,3.608,3.637,0,0,0,2.2,-1.1,13.8,1024,1024,364,1024,1024,,,,,
112,12.7,0m 12.7s,51.93767783,5.70387493,P-GPS,44.0,13.4,0.0,0.0,0.9,0.3,51.93767575,5.70387256,20,32,14.416,0.065,3.572,3.599,3.608,3.637,0,0,0,2.3,-1.1,13.8,1024,1024,364,1024,1024,,,,,
113,12.8,0m 12.8s,51.93767764,5.70387484,P-GPS,44.0,13.4,0.0,0.0,0.9,0.3,51.93767575,5.70387256,20,32,14.416,0.065,3.572,3.599,3.608,3.637,0,0,-0.1,2.2,-1.2,13.9,1024,1024,364,1024,1024,,,,,
114,12.9,0m 12.9s,51.93767765,5.70387485,P-GPS,44.0,13.4,0.0,0.0,0.9,0.3,51.93767575,5.70387256,20,32,14.416,0.065,3.572,3.599,3.608,3.637,0,0,0,2.2,-1.4,14,1024,1024,364,1024,1024,,,,,
115,13,0m 13s,51.93767739,5.70387482,P-GPS,43.6,13.3,0.0,0.0,0.8,0.2,51.93767575,5.70387256,20,32,14.416,0.065,3.572,3.599,3.608,3.637,0,0,0,2.1,-1.5,14.1,1024,1024,1024,1024,1024,,,,,
116,13.1,0m 13.1s,51.9376774,5.70387482,P-GPS,43.6,13.3,0.0,0.0,0.8,0.2,51.93767575,5.70387256,20,32,14.416,0.065,3.572,3.599,3.608,3.637,0,0,0,2.1,-1.7,14.2,1024,1024,1024,1024,1024,,,,,
117,13.2,0m 13.2s,51.93767722,5.7038747,P-GPS,43.6,13.3,0.0,0.0,0.8,0.2,51.93767575,5.70387256,20,32,14.416,0.065,3.572,3.599,3.608,3.637,0,0,0,2.2,-1.9,14.3,1024,1024,1024,1024,1024,,,,,
118,13.3,0m 13.3s,51.93767718,5.70387473,P-GPS,43.6,13.3,0.0,0.0,0.8,0.2,51.93767575,5.70387256,20,32,14.416,0.065,3.572,3.599,3.608,3.637,0,0,-0.1,2.3,-2,14.3,1024,1024,1024,1024,1024,,,,,
119,13.4,0m 13.4s,51.93767701,5.70387467,P-GPS,43.6,13.3,0.0,0.0,0.6,0.2,51.93767575,5.70387256,20,32,14.411,0.014,3.596,3.61,3.605,3.6,0,0,0,2.3,-2,14.2,1024,1024,1024,1024,1024,,,,,
120,13.5,0m 13.5s,51.93767703,5.7038746,P-GPS,43.6,13.3,0.0,0.0,0.6,0.2,51.93767575,5.70387256,20,32,14.411,0.014,3.596,3.61,3.605,3.6,0,0,0,2.2,-2,14.1,1024,1024,1024,1024,1024,,,,,
121,13.6,0m 13.6s,51.93767692,5.70387448,P-GPS,43.6,13.3,0.0,0.0,0.6,0.2,51.93767575,5.70387256,20,32,14.411,0.014,3.596,3.61,3.605,3.6,0,0,0,2.2,-2,14,1024,1024,1024,1024,1024,,,,,
122,13.7,0m 13.7s,51.93767694,5.70387439,P-GPS,43.3,13.2,0.0,0.0,0.6,0.2,51.93767575,5.70387256,20,32,14.411,0.014,3.596,3.61,3.605,3.6,0,0,0,2.4,-1.8,13.8,1024,1024,954,1024,1024,,,,,
123,13.8,0m 13.8s,51.93767675,5.70387432,P-GPS,43.3,13.2,0.0,0.0,0.4,0.1,51.93767575,5.70387256,20,32,14.411,0.014,3.596,3.61,3.605,3.6,0,0,0,2.6,-1.5,13.7,1024,1024,364,1024,1024,,,,,
124,13.9,0m 13.9s,51.93767666,5.70387432,P-GPS,43.3,13.2,0.0,0.0,0.5,0.2,51.93767575,5.70387256,20,32,14.411,0.014,3.596,3.61,3.605,3.6,0,-0.1,0,2.5,-1.3,13.6,1024,1024,364,1024,1024,,,,,
125,14,0m 14s,51.93767645,5.70387408,P-GPS,43.3,13.2,0.0,0.0,0.4,0.1,51.93767575,5.70387256,20,32,14.411,0.014,3.596,3.61,3.605,3.6,-0.1,0,0,2.2,-1.3,13.7,1024,1024,1024,1024,1024,,,,,
126,14.1,0m 14.1s,51.93767634,5.70387394,P-GPS,43.3,13.2,0.0,0.0,0.3,0.1,51.93767575,5.70387256,20,32,14.411,0.014,3.596,3.61,3.605,3.6,-0.1,0,0,1.8,-1.4,13.7,1024,1024,1024,1024,1024,,,,,
127,14.2,0m 14.2s,51.937676,5.70387373,P-GPS,43.0,13.1,0.0,0.0,0.3,0.1,51.93767575,5.70387256,20,32,14.411,0.014,3.596,3.61,3.605,3.6,-0.1,-0.1,0,1.5,-1.4,13.8,1024,1024,1024,1024,1024,,,,,
128,14.3,0m 14.3s,51.93767585,5.70387365,P-GPS,43.0,13.1,0.0,0.0,0.3,0.1,51.93767575,5.70387256,20,32,14.411,0.014,3.596,3.61,3.605,3.6,-0.1,-0.1,0,1,-1.4,13.9,1024,1024,1024,1024,1024,,,,,
129,14.5,0m 14.5s,51.93767556,5.70387332,P-GPS,43.0,13.1,0.7,0.3,0.3,0.1,51.93767575,5.70387256,20,32,14.352,0.012,3.583,3.595,3.591,3.583,0,0,-0.1,0.5,-0.7,13.9,1024,1024,1024,1024,1024,,,,,
130,14.6,0m 14.6s,51.9376753,5.7038732,P-GPS,43.0,13.1,0.0,0.0,0.3,0.1,51.93767575,5.70387256,20,32,14.352,0.012,3.583,3.595,3.591,3.583,0,0,-0.1,0.7,-0.6,14,1024,1024,1024,1024,1024,,,,,
131,14.7,0m 14.7s,51.93767523,5.70387309,P-GPS,43.0,13.1,0.0,0.0,0.0,0.0,51.93767575,5.70387256,20,32,14.352,0.012,3.583,3.595,3.591,3.583,0,0,-0.1,0.7,-0.7,14.2,1024,1024,1024,1024,1024,,,,,
132,14.8,0m 14.8s,51.9376751,5.70387289,P-GPS,43.0,13.1,0.0,0.0,0.3,0.1,51.93767575,5.70387256,20,32,14.352,0.012,3.583,3.595,3.591,3.583,0,0,-0.1,0.8,-0.8,14.2,1024,1024,1024,1024,1142,,,,,
133,14.9,0m 14.9s,51.93767499,5.70387281,P-GPS,43.0,13.1,0.0,0.0,0.0,0.0,51.93767575,5.70387256,20,32,14.352,0.012,3.583,3.595,3.591,3.583,0,0,-0.1,0.9,-0.9,14.2,1024,1024,1024,1024,1219,,,,,
134,15,0m 15s,51.93767483,5.70387278,P-GPS,43.0,13.1,0.0,0.0,0.3,0.1,51.93767575,5.70387256,20,32,14.352,0.012,3.583,3.595,3.591,3.583,0,0,-0.1,0.9,-1.3,14.1,1024,1024,1024,1024,1313,,,,,
135,15.1,0m 15.1s,51.93767479,5.70387273,P-GPS,43.0,13.1,0.0,0.0,0.4,0.1,51.93767575,5.70387256,20,32,14.352,0.012,3.583,3.595,3.591,3.583,0,0,-0.3,0.9,-1.5,13.7,1024,1024,1024,1024,1328,,,,,
136,15.2,0m 15.2s,51.93767463,5.70387253,P-GPS,43.3,13.2,0.0,0.0,0.4,0.1,51.93767575,5.70387256,20,32,14.352,0.012,3.583,3.595,3.591,3.583,0,0,-0.6,0.7,-1.4,13.4,1024,1024,1024,1024,1362,,,,,
137,15.3,0m 15.3s,51.93767466,5.70387256,P-GPS,43.3,13.2,0.0,0.0,0.4,0.1,51.93767575,5.70387256,20,32,14.352,0.012,3.583,3.595,3.591,3.583,0,0,-1,0.4,-1,13.2,1024,1024,1024,1024,1377,,,,,
138,15.4,0m 15.4s,51.93767448,5.70387249,P-GPS,44.0,13.4,1.1,0.5,0.5,0.2,51.93767575,5.70387256,20,32,14.352,0.012,3.583,3.595,3.591,3.583,0,0,-1.2,0.2,-0.6,13.3,1024,1024,1024,1024,1397,,,,,
139,15.5,0m 15.5s,51.93767448,5.70387253,P-GPS,44.0,13.4,1.1,0.5,0.5,0.2,51.93767575,5.70387256,20,32,14.329,0.007,3.581,3.585,3.585,3.578,0,0,-1.3,0.3,-0.3,13.7,1024,1024,1024,1024,1375,,,,,
140,15.6,0m 15.6s,51.93767431,5.7038723,P-GPS,44.6,13.6,1.1,0.5,0.4,0.1,51.93767575,5.70387256,20,32,14.329,0.007,3.581,3.585,3.585,3.578,0,0,-1.5,0.4,-0.5,14.2,1024,1024,1024,1024,1385,,,,,
141,15.7,0m 15.7s,51.93767435,5.70387238,P-GPS,44.9,13.7,0.0,0.0,0.5,0.2,51.93767575,5.70387256,20,32,14.329,0.007,3.581,3.585,3.585,3.578,0,0,-1.6,0.6,-1.1,14.6,1024,1024,1024,1024,1395,,,,,
142,15.8,0m 15.8s,51.93767425,5.70387235,P-GPS,45.6,13.9,0.0,0.0,0.5,0.2,51.93767575,5.70387256,20,32,14.329,0.007,3.581,3.585,3.585,3.578,0,0,-1.8,0.8,-1.5,14.9,1024,1024,1024,1024,1408,,,,,
143,15.9,0m 15.9s,51.93767431,5.70387239,P-GPS,46.3,14.1,0.0,0.0,0.4,0.1,51.93767575,5.70387256,20,32,14.329,0.007,3.581,3.585,3.585,3.578,0,0,-1.9,0.7,-1.9,14.7,1024,1024,1024,1024,1395,,,,,
144,16,0m 16s,51.93767438,5.70387251,P-GPS,46.6,14.2,0.0,0.0,0.4,0.1,51.93767575,5.70387256,20,32,14.329,0.007,3.581,3.585,3.585,3.578,0,0,-1.9,0.4,-2,14.5,1024,1024,1024,1024,1381,,,,,
145,16.1,0m 16.1s,51.93767435,5.70387246,P-GPS,47.2,14.4,0.0,0.0,0.5,0.2,51.93767575,5.70387256,20,32,14.329,0.007,3.581,3.585,3.585,3.578,0,0,-2,0.5,-1.9,14.2,1024,1024,1024,1024,1409,,,,,
146,16.2,0m 16.2s,51.93767443,5.70387255,P-GPS,47.9,14.6,0.0,0.0,0.4,0.1,51.93767575,5.70387256,20,32,14.329,0.007,3.581,3.585,3.585,3.578,0,0,-1.9,0.7,-1.8,14,1024,1024,1024,1024,1395,,,,,
147,16.3,0m 16.3s,51.93767449,5.70387254,P-GPS,48.6,14.8,0.0,0.0,0.4,0.1,51.93767575,5.70387256,20,32,14.329,0.007,3.581,3.585,3.585,3.578,0,0,-2,0.9,-1.5,13.9,1024,1024,1024,1024,1391,,,,,
148,16.4,0m 16.4s,51.93767466,5.70387258,P-GPS,49.2,15.0,0.0,0.0,0.4,0.1,51.93767575,5.70387256,20,32,14.329,0.007,3.581,3.585,3.585,3.578,0,0,-2,1.2,-1.6,13.7,1024,1024,1024,1024,1385,,,,,
149,16.5,0m 16.5s,51.93767469,5.7038726,P-GPS,49.9,15.2,0.0,0.0,0.4,0.1,51.93767575,5.70387256,20,32,14.345,0.011,3.58,3.589,3.591,3.585,0,0,-2,1.4,-1.4,13.8,1024,1024,1024,1024,1379,,,,,
150,16.6,0m 16.6s,51.93767511,5.70387263,P-GPS,50.5,15.4,1.1,0.5,0.3,0.1,51.93767575,5.70387256,20,32,14.345,0.011,3.58,3.589,3.591,3.585,0.1,0,-2,1.7,-1.3,13.8,1024,1024,1024,1024,1383,,,,,
151,16.8,0m 16.8s,51.93767544,5.70387275,P-GPS,51.8,15.8,0.0,0.0,0.0,0.0,51.93767575,5.70387256,20,32,14.345,0.011,3.58,3.589,3.591,3.585,0,0,-1.9,2.5,-1.6,13.8,1024,1024,1024,1024,1384,,,,,
152,16.9,0m 16.9s,51.93767552,5.70387282,P-GPS,52.5,16.0,0.7,0.3,0.0,0.0,51.93767575,5.70387256,20,32,14.345,0.011,3.58,3.589,3.591,3.585,0,0,-1.9,2.9,-1.7,13.9,1024,1024,1024,1024,1382,,,,,
153,17,0m 17s,51.93767572,5.70387286,P-GPS,53.1,16.2,0.0,0.0,0.0,0.0,51.93767575,5.70387256,20,32,14.345,0.011,3.58,3.589,3.591,3.585,0,0,-1.9,3,-1.9,14,1024,1024,1024,1024,1381,,,,,
154,17.1,0m 17.1s,51.93767577,5.70387289,P-GPS,53.8,16.4,0.0,0.0,0.0,0.0,51.93767575,5.70387256,20,32,14.345,0.011,3.58,3.589,3.591,3.585,0,0,-1.9,3,-2.1,13.9,1024,1024,1024,1024,1376,,,,,
155,17.2,0m 17.2s,51.93767596,5.70387287,P-GPS,54.5,16.6,0.0,0.0,0.0,0.0,51.93767575,5.70387256,20,32,14.345,0.011,3.58,3.589,3.591,3.585,0,0,-1.9,2.8,-2,13.9,1024,1024,1024,1024,1376,,,,,
156,17.3,0m 17.3s,51.937676,5.70387285,P-GPS,54.8,16.7,0.0,0.0,0.0,0.0,51.93767575,5.70387256,20,32,14.345,0.011,3.58,3.589,3.591,3.585,0,0,-1.8,2.6,-1.6,13.9,1024,1024,1024,1024,1372,,,,,
157,17.4,0m 17.4s,51.93767615,5.70387271,P-GPS,55.4,16.9,0.0,0.0,0.0,0.0,51.93767575,5.70387256,20,32,14.345,0.011,3.58,3.589,3.591,3.585,0,0,-1.8,2.4,-1.3,13.9,1024,1024,1024,1024,1368,,,,,
158,17.5,0m 17.5s,51.93767616,5.70387266,P-GPS,56.1,17.1,0.0,0.0,0.0,0.0,51.93767575,5.70387256,20,32,14.345,0.011,3.58,3.589,3.591,3.585,0,0,-1.8,2.1,-1.3,13.8,1024,1024,1024,1024,1367,,,,,
159,17.6,0m 17.6s,51.93767623,5.70387253,P-GPS,56.4,17.2,1.1,0.5,0.3,0.1,51.93767575,5.70387256,20,32,14.209,0.022,3.551,3.561,3.558,3.539,0,0,-1.8,2.2,-1.1,13.9,1024,1024,1024,1024,1371,,,,,
160,17.7,0m 17.7s,51.93767632,5.70387252,P-GPS,57.1,17.4,0.0,0.0,0.0,0.0,51.93767575,5.70387256,20,32,14.209,0.022,3.551,3.561,3.558,3.539,0,0,-1.8,2.1,-1.1,13.9,1024,1024,1024,1024,1369,,,,,
161,17.8,0m 17.8s,51.93767637,5.70387242,P-GPS,57.7,17.6,0.0,0.0,0.0,0.0,51.93767575,5.70387256,20,32,14.209,0.022,3.551,3.561,3.558,3.539,0,0,-1.8,2.2,-1.1,14,1024,1024,1024,1024,1369,,,,,
162,17.9,0m 17.9s,51.93767634,5.70387243,P-GPS,58.4,17.8,0.0,0.0,0.0,0.0,51.93767575,5.70387256,20,32,14.209,0.022,3.551,3.561,3.558,3.539,0,0,-1.8,2.1,-1,13.9,1024,1024,1024,1024,1361,,,,,
163,18,0m 18s,51.93767652,5.70387236,P-GPS,58.7,17.9,0.0,0.0,0.0,0.0,51.93767575,5.70387256,20,32,14.209,0.022,3.551,3.561,3.558,3.539,0,0,-1.8,1.9,-0.9,13.8,1024,1024,1024,1024,1312,,,,,
164,18.1,0m 18.1s,51.93767649,5.70387238,P-GPS,59.4,18.1,0.0,0.0,0.3,0.1,51.93767575,5.70387256,20,32,14.209,0.022,3.551,3.561,3.558,3.539,0,0,-1.8,1.9,-0.9,13.7,1024,1024,1024,1024,1237,,,,,
165,18.2,0m 18.2s,51.93767656,5.70387221,P-GPS,60.0,18.3,0.0,0.0,0.4,0.1,51.93767575,5.70387256,20,32,14.209,0.022,3.551,3.561,3.558,3.539,0,0,-1.6,1.9,-0.9,13.7,1024,1024,1024,1024,1148,,,,,
166,18.3,0m 18.3s,51.93767657,5.7038722,P-GPS,60.4,18.4,0.0,0.0,0.3,0.1,51.93767575,5.70387256,20,32,14.209,0.022,3.551,3.561,3.558,3.539,0,0,-1.4,1.8,-1,13.7,1024,1024,1024,1024,1066,,,,,
167,18.4,0m 18.4s,51.93767645,5.70387214,P-GPS,60.7,18.5,0.0,0.0,0.0,0.0,51.93767575,5.70387256,20,32,14.209,0.022,3.551,3.561,3.558,3.539,0,0,-1,1.8,-1.1,13.8,1024,1024,1024,1024,1024,,,,,
168,18.5,0m 18.5s,51.93767644,5.70387219,P-GPS,61.0,18.6,0.0,0.0,0.0,0.0,51.93767575,5.70387256,20,32,14.209,0.022,3.551,3.561,3.558,3.539,0,0,-0.6,1.7,-1.1,13.9,1024,1024,1024,1024,1024,,,,,
169,18.6,0m 18.6s,51.93767655,5.70387196,P-GPS,61.0,18.6,0.0,0.0,0.3,0.1,51.93767575,5.70387256,20,32,14.294,0.048,3.592,3.588,3.57,3.544,0,0,-0.5,1.5,-1.1,13.9,1024,1024,1024,1024,1024,,,,,
170,18.7,0m 18.7s,51.93767654,5.703872,P-GPS,61.4,18.7,0.0,0.0,0.3,0.1,51.93767575,5.70387256,20,32,14.294,0.048,3.592,3.588,3.57,3.544,0,0,-0.3,1.6,-1.2,13.9,1024,1024,1024,1024,1024,,,,,
171,18.8,0m 18.8s,51.93767642,5.70387205,P-GPS,61.4,18.7,0.0,0.0,0.0,0.0,51.93767575,5.70387256,20,32,14.294,0.048,3.592,3.588,3.57,3.544,0,0,-0.2,1.6,-1,13.9,1024,1024,1024,1024,1024,,,,,
172,18.9,0m 18.9s,51.93767648,5.70387204,P-GPS,61.4,18.7,0.0,0.0,0.0,0.0,51.93767575,5.70387256,20,32,14.294,0.048,3.592,3.588,3.57,3.544,0,0,-0.2,1.6,-0.9,13.9,1024,1058,1024,1024,1024,,,,,
173,19,0m 19s,51.93767655,5.70387201,P-GPS,61.4,18.7,0.0,0.0,0.3,0.1,51.93767575,5.70387256,20,32,14.294,0.048,3.592,3.588,3.57,3.544,0,0,-0.1,1.7,-0.9,13.9,1024,1119,1024,1024,1024,,,,,
174,19.1,0m 19.1s,51.93767651,5.70387209,P-GPS,61.4,18.7,0.0,0.0,0.0,0.0,51.93767575,5.70387256,20,32,14.294,0.048,3.592,3.588,3.57,3.544,0,0,-0.1,1.7,-0.9,13.9,1024,1119,1024,1024,1024,,,,,
175,19.2,0m 19.2s,51.93767662,5.70387216,P-GPS,61.4,18.7,0.0,0.0,0.3,0.1,51.93767575,5.70387256,20,32,14.294,0.048,3.592,3.588,3.57,3.544,0,0,0,0,-0.9,14,1024,1156,1024,1024,1024,,,,,
176,19.3,0m 19.3s,51.93767663,5.70387227,P-GPS,61.4,18.7,0.0,0.0,0.0,0.0,51.93767575,5.70387256,20,32,14.294,0.048,3.592,3.588,3.57,3.544,0.1,0.1,0,-2.4,-1,14.1,1024,1159,1024,1024,1024,,,,,
177,19.5,0m 19.5s,51.93767697,5.70387257,P-GPS,61.4,18.7,0.0,0.0,0.4,0.1,51.93767575,5.70387256,20,32,14.294,0.048,3.592,3.588,3.57,3.544,0.2,0.1,0,-4.3,-1.2,14.2,1024,1163,1024,1024,1024,,,,,
178,19.6,0m 19.6s,51.93767713,5.70387289,P-GPS,61.4,18.7,0.7,0.3,0.4,0.1,51.93767575,5.70387256,20,32,14.294,0.048,3.592,3.588,3.57,3.544,0.3,0.1,0,-4.3,-1.2,14.3,1024,1178,1024,1024,1024,,,,,
179,19.7,0m 19.7s,51.93767744,5.70387319,P-GPS,61.4,18.7,0.0,0.0,0.6,0.2,51.93767575,5.70387256,20,32,14.251,0.015,3.556,3.57,3.57,3.555,0.3,0.2,0,-4.6,-1.2,14.3,1024,1182,1024,1024,1024,,,,,
180,19.8,0m 19.8s,51.93767773,5.7038734,P-GPS,61.4,18.7,1.1,0.5,0.8,0.2,51.93767575,5.70387256,20,32,14.251,0.015,3.556,3.57,3.57,3.555,0.4,0.2,0,-4.9,-1.3,14.3,1024,1177,1024,1024,1024,,,,,
181,19.9,0m 19.9s,51.93767816,5.70387379,P-GPS,61.4,18.7,1.1,0.5,0.9,0.3,51.93767575,5.70387256,20,32,14.251,0.015,3.556,3.57,3.57,3.555,0.5,0.2,0,-4.7,-1.3,14.2,1024,1168,1024,1024,1024,,,,,
182,20,0m 20s,51.9376787,5.70387431,P-GPS,61.4,18.7,1.5,0.7,1.2,0.4,51.93767575,5.70387256,20,32,14.251,0.015,3.556,3.57,3.57,3.555,0.5,0.2,0,-4.3,-1.3,14.1,1024,1158,1024,1024,1024,,,,,
183,20.1,0m 20.1s,51.93767907,5.70387466,P-GPS,61.0,18.6,1.5,0.7,1.3,0.4,51.93767575,5.70387256,20,32,14.251,0.015,3.556,3.57,3.57,3.555,0.6,0.3,0,-3.6,-1.5,14,1024,1025,1024,1024,1024,,,,,
184,20.2,0m 20.2s,51.93767975,5.70387516,P-GPS,61.0,18.6,1.5,0.7,1.6,0.5,51.93767575,5.70387256,20,32,14.251,0.015,3.556,3.57,3.57,3.555,0.6,0.3,0,-1.3,-1.7,13.9,1024,1024,1024,1024,1024,,,,,
185,20.3,0m 20.3s,51.93768033,5.70387563,P-GPS,61.0,18.6,2.1,0.9,1.8,0.6,51.93767575,5.70387256,20,32,14.251,0.015,3.556,3.57,3.57,3.555,0.6,0.3,0,1,-2,13.8,1024,1024,1024,1024,1024,,,,,
186,20.4,0m 20.4s,51.93768105,5.70387605,P-GPS,61.0,18.6,2.1,0.9,2.1,0.6,51.93767575,5.70387256,20,32,14.251,0.015,3.556,3.57,3.57,3.555,0.6,0.2,0,2.6,-2.2,13.7,1024,1024,1024,1024,1024,,,,,
187,20.5,0m 20.5s,51.93768149,5.70387642,P-GPS,61.0,18.6,1.5,0.7,2.2,0.7,51.93767575,5.70387256,20,32,14.251,0.015,3.556,3.57,3.57,3.555,0.5,0.2,0,3.8,-2.5,13.7,1024,1024,1024,1024,1024,,,,,
188,20.6,0m 20.6s,51.93768213,5.70387688,P-GPS,61.0,18.6,1.5,0.7,2.5,0.8,51.93767575,5.70387256,20,32,14.251,0.015,3.556,3.57,3.57,3.555,0.4,0.2,0,4.7,-2.6,13.6,1024,1096,1024,1024,1024,,,,,
189,20.7,0m 20.7s,51.93768255,5.70387722,P-GPS,61.0,18.6,1.5,0.7,2.7,0.8,51.93767575,5.70387256,20,32,14.396,0.021,3.592,3.607,3.609,3.588,0.4,0.2,0,4.6,-2.5,13.8,1024,1156,1024,1024,1024,,,,,
190,20.8,0m 20.8s,51.93768313,5.70387743,P-GPS,61.0,18.6,1.1,0.5,2.9,0.9,51.93767575,5.70387256,20,32,14.396,0.021,3.592,3.607,3.609,3.588,0.4,0.2,0,-0.3,-1.9,14.1,1024,1197,1024,1024,1024,,,,,
191,20.9,0m 20.9s,51.93768356,5.70387774,P-GPS,61.0,18.6,1.5,0.7,3.1,0.9,51.93767575,5.70387256,20,32,14.396,0.021,3.592,3.607,3.609,3.588,0.5,0.2,0,-4.4,-1.6,14.1,1024,1204,1024,1024,1024,,,,,
192,21,0m 21s,51.93768425,5.70387811,P-GPS,61.0,18.6,1.5,0.7,3.3,1.0,51.93767575,5.70387256,20,32,14.396,0.021,3.592,3.607,3.609,3.588,0.6,0.2,0,-6.1,-1.3,14.1,1024,1224,1024,1024,1024,,,,,
193,21.1,0m 21.1s,51.93768499,5.70387857,P-GPS,61.0,18.6,2.1,0.9,3.6,1.1,51.93767575,5.70387256,20,32,14.396,0.021,3.592,3.607,3.609,3.588,0.7,0.2,0,-6.8,-1.3,14,1024,1228,1024,1024,1024,,,,,
194,21.2,0m 21.2s,51.93768573,5.70387889,P-GPS,61.0,18.6,2.1,0.9,3.9,1.2,51.93767575,5.70387256,20,32,14.396,0.021,3.592,3.607,3.609,3.588,0.8,0.3,0,-7,-1.4,13.8,1024,1224,1024,1024,1024,,,,,
195,21.3,0m 21.3s,51.93768654,5.70387934,P-GPS,61.0,18.6,2.1,0.9,4.2,1.3,51.93767575,5.70387256,20,32,14.396,0.021,3.592,3.607,3.609,3.588,0.9,0.3,0,-6.9,-1.5,13.7,1024,1223,1024,1024,1024,,,,,
196,21.4,0m 21.4s,51.93768785,5.70387998,P-GPS,61.0,18.6,2.8,1.3,4.7,1.4,51.93767575,5.70387256,20,32,14.396,0.021,3.592,3.607,3.609,3.588,1,0.3,0,-6.8,-1.5,13.6,1024,1220,1024,1024,1024,,,,,
197,21.5,0m 21.5s,51.93768884,5.7038805,P-GPS,60.7,18.5,3.0,1.3,5.1,1.6,51.93767575,5.70387256,20,32,14.396,0.021,3.592,3.607,3.609,3.588,1.1,0.3,0,-6.6,-1.4,13.5,1024,1221,1024,1024,1024,,,,,
198,21.7,0m 21.7s,51.93769124,5.70388148,P-GPS,60.7,18.5,2.9,1.3,6.0,1.8,51.93767575,5.70387256,20,32,14.396,0.021,3.592,3.607,3.609,3.588,1.2,0.3,0,-6.2,-1,13.3,1024,1213,1024,1024,1024,,,,,
199,21.8,0m 21.8s,51.93769278,5.70388202,P-GPS,60.7,18.5,3.3,1.5,6.6,2.0,51.93767575,5.70387256,20,32,14.396,0.021,3.592,3.607,3.609,3.588,1.3,0.4,0,-5.8,-0.9,13.3,983,1167,1024,1024,1024,,,,,
